"lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","sigmaL","sigmaB","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","stock","sigmaR","sigmaR_rho","file"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.28,0.28,0.06736,0.11432,0.05868,0.01292,878.810654625673,0.00811386566409603,8.71433932057935,3.09297196589941,0.0702040651533951,0.180476376952066,0.282274378954588,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.28_0.28"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.29,0.29,0.06952,0.117,0.06096,0.01464,876.654097102646,0.0080312818447353,8.60724953077637,3.08538196693153,0.0694895204375919,0.178258517793591,0.291232688759922,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.29_0.29"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.3,0.3,0.07428,0.1214,0.06576,0.02012,873.630471703263,0.00789419692148791,8.49091285152478,3.07474032467737,0.06830341269541,0.175849152997757,0.299518217144613,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.3_0.3"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.31,0.31,0.07528,0.12288,0.0668,0.02024,872.016140357243,0.00780890151436398,8.33910386473724,3.06905868942336,0.0675654063533145,0.17270514690432,0.307858783725248,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.31_0.31"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.32,0.32,0.07648,0.12388,0.06772,0.02032,870.461866415158,0.00770326967924168,8.19767656220895,3.06358842605674,0.0666514419691106,0.169776148362556,0.316960535406022,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.32_0.32"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.33,0.33,0.07904,0.12748,0.07036,0.02244,868.194197958233,0.007591851635223,8.0645774939915,3.0556073724267,0.0656874132378779,0.16701962985623,0.32625933910937,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.33_0.33"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.34,0.34,0.08392,0.13304,0.07528,0.02788,864.353032672619,0.00749376852362356,7.93156711669241,3.04208840052728,0.0648387631070722,0.164264948163348,0.334204625544956,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.34_0.34"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.35,0.35,0.0856,0.13544,0.0766,0.02796,862.392652031148,0.00736095262487409,7.78936781573643,3.03518884561788,0.0636895924903494,0.161319961320679,0.343320370961007,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.35_0.35"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.36,0.36,0.08956,0.1398,0.08072,0.03156,859.255930666466,0.00721352595336971,7.60603890491545,3.02414916238835,0.0624140042467038,0.15752316888486,0.351094463314757,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.36_0.36"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.37,0.37,0.0928,0.14312,0.0836,0.03328,856.809906087311,0.00707376549484815,7.42876452127961,3.01554038481902,0.0612047468172478,0.153851767381197,0.361136557287703,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.37_0.37"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.38,0.38,0.09744,0.14788,0.0888,0.037,852.623625770413,0.00694149622569237,7.25828790025124,3.00080678140467,0.0600603058351035,0.1503211494208,0.370361684525272,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.38_0.38"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.39,0.39,0.1056,0.156,0.09676,0.04608,847.54184051913,0.00676268869513165,7.06300417641106,2.98292145054733,0.0585131991851931,0.146276769501699,0.381511300615522,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.39_0.39"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.4,0.4,0.1094,0.1594,0.09976,0.0482,845.301972584891,0.00656362729160071,6.91061452449227,2.9750382407894,0.0567908487887784,0.143120737672833,0.39007965894831,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.41,0.41,0.1156,0.166,0.1064,0.05548,840.539104546023,0.00637784753914259,6.7392766044277,2.95827533828707,0.0551834159835417,0.139572281971236,0.398739927729891,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.41_0.41"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.42,0.42,0.12196,0.17308,0.11308,0.06252,835.066154865073,0.00622098880136706,6.54968130745233,2.93901330516895,0.0538262181320414,0.135645710945426,0.408539983101693,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.42_0.42"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.43,0.43,0.12396,0.1756,0.11504,0.06344,832.589437570718,0.00605070516906208,6.36607545771202,2.93029650466297,0.0523528632957893,0.13184318302801,0.423186345789717,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.43_0.43"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.44,0.44,0.128,0.17888,0.11904,0.06668,829.723565503515,0.00591511051108764,6.18445946650333,2.92021007487852,0.0511796498612839,0.128081865631005,0.432526161441019,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.44_0.44"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.45,0.45,0.13528,0.18616,0.12648,0.074,824.25896739841,0.00569213260156133,5.99187304473414,2.90097743511131,0.0492503653086172,0.124093347583632,0.451102706453003,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.45_0.45"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.46,0.46,0.13868,0.18932,0.12952,0.07584,821.525253869719,0.00556116101609398,5.8429299998956,2.89135613698237,0.0481171523494627,0.121008695940427,0.444968247829615,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.46_0.46"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.47,0.47,0.14624,0.19724,0.13772,0.08284,814.234526411184,0.00529572083722982,5.60447643611268,2.86569643938817,0.0458204690689187,0.116070256699116,0.458794969157175,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.47_0.47"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.48,0.48,0.15152,0.20276,0.143,0.08736,808.511117689262,0.00514897551858424,5.43809271622359,2.84555291628326,0.0445507761336836,0.112624403853051,0.464844300797635,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.48_0.48"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.49,0.49,0.1596,0.21112,0.15128,0.09632,802.550084732118,0.00492392659969073,5.22779378538076,2.82457307525926,0.0426035724679126,0.108269054845034,0.475115689312263,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.49_0.49"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.5,0.5,0.16784,0.2186,0.15976,0.10652,796.586650540319,0.0047220665920762,5.04433434450824,2.80358478309571,0.0408570075489068,0.104469559095754,0.486469975563311,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.5_0.5"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.51,0.51,0.17152,0.22276,0.16316,0.10876,794.051649861586,0.00443763236614259,4.78798868069046,2.79466285435988,0.0383959809857412,0.0991605695153339,0.496749674134158,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.51_0.51"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.52,0.52,0.17696,0.22848,0.16868,0.11448,789.768079229052,0.00420372209067809,4.55104670428841,2.77958683791579,0.0363721056963802,0.0942534356666532,0.5089759781646,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.52_0.52"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.53,0.53,0.18528,0.2364,0.17676,0.12296,783.425365340635,0.00400445604428145,4.37487652850021,2.75726367178059,0.0346479846567637,0.0906049026128417,0.519325584944436,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.53_0.53"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.54,0.54,0.19124,0.24236,0.18292,0.1294,778.684554791775,0.00385604508763293,4.18465688953677,2.74057840056081,0.0333638800263242,0.0866654012918202,0.527280827311741,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.54_0.54"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.55,0.55,0.19464,0.24592,0.1864,0.13104,776.970856345657,0.00371510016396382,4.00527873470916,2.7345470430392,0.0321443741811521,0.0829504301050566,0.534434421832714,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.55_0.55"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.56,0.56,0.20444,0.2548,0.19644,0.14172,769.713718200375,0.00350777528543273,3.81581132788499,2.70900556295146,0.0303505252461466,0.0790265077196409,0.544240278286533,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.56_0.56"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.57,0.57,0.21092,0.26,0.20284,0.14812,765.533521237559,0.00331255524850031,3.6342765981119,2.69429336988703,0.0286614117262251,0.0752668732694367,0.553308769846148,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.57_0.57"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.58,0.58,0.21624,0.26408,0.20788,0.15404,763.656315779904,0.00308526820665292,3.39320371091143,2.68768654983518,0.026694843020881,0.0702741871158726,0.564412116723271,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.58_0.58"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.59,0.59,0.2214,0.26872,0.21308,0.15972,760.046360662313,0.00290727017386953,3.22817395370154,2.67498132156093,0.0251547404350079,0.0668563752112818,0.574368026782348,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.59_0.59"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.6,0.6,0.22656,0.27348,0.21784,0.16496,755.823014705605,0.00271527292875875,3.00497150222546,2.66011726571723,0.0234935116615671,0.062233790722967,0.585164641493308,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.61,0.61,0.231,0.2774,0.22212,0.16816,753.493157099922,0.00257222497989949,2.87133739519608,2.65191733752907,0.0222558096909499,0.0594661914149011,0.591817621896639,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.61_0.61"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.62,0.62,0.23552,0.28168,0.22748,0.17244,749.927996751974,0.00245328089800531,2.74280933796558,2.63936976433786,0.0212266629906465,0.0568043398100559,0.60004052738137,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.62_0.62"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.63,0.63,0.24148,0.28776,0.23308,0.17784,741.718877285508,0.00230206171334904,2.60495351335803,2.61047778830087,0.0199182605679851,0.0539493075635889,0.611307448420118,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.63_0.63"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.64,0.64,0.248,0.29336,0.23936,0.18392,737.165824415194,0.0021433152959355,2.42205005075299,2.594453329775,0.018544729837709,0.0501613262779633,0.621733895177638,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.64_0.64"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.65,0.65,0.25676,0.30144,0.24844,0.19424,729.034575113822,0.00198625332194075,2.27937967133036,2.56583541759505,0.0171857735138152,0.0472065832699919,0.634735589457509,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.65_0.65"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.66,0.66,0.26244,0.3068,0.254,0.20084,723.426962953832,0.00182374072671989,2.11050507827279,2.5460994402088,0.0157796564673354,0.0437091437518509,0.64540810825586,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.66_0.66"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.67,0.67,0.26656,0.31068,0.25828,0.20468,715.675040641472,0.0017192428689183,1.99843337990991,2.51881656844597,0.0148755036601283,0.0413881078895415,0.651935812257421,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.67_0.67"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.68,0.68,0.27224,0.3158,0.26384,0.21104,708.374261422518,0.00161864002030767,1.88791805903053,2.49312149370537,0.0140050518642931,0.0390993050352731,0.660673835199517,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.68_0.68"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.69,0.69,0.2786,0.32192,0.27072,0.21916,699.303700791354,0.00147447160063381,1.72452717083542,2.46119767758011,0.0127576551797964,0.035715434561146,0.671853112026275,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.69_0.69"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.7,0.7,0.28044,0.32328,0.27244,0.22052,699.313467217588,0.00139172950476158,1.62693177985179,2.46123205049354,0.0120417409990568,0.0336942070275393,0.678582436072633,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.7_0.7"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.71,0.71,0.28412,0.32648,0.27576,0.2242,695.135361606305,0.00130529599952838,1.51764406107111,2.44652721793576,0.0112938874254293,0.0314308281521822,0.685849294812032,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.71_0.71"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.72,0.72,0.28544,0.32872,0.27744,0.22464,692.934871902601,0.00123191067433923,1.4282117524701,2.43878259976462,0.0106589313682099,0.0295786603119131,0.693986995034753,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.72_0.72"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.73,0.73,0.28832,0.33152,0.28032,0.2268,688.099794924347,0.00113709042069624,1.31937180886483,2.42176555807539,0.00983851265040064,0.0273245549842542,0.701702549017425,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.73_0.73"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.74,0.74,0.29508,0.33824,0.28752,0.23536,681.122092013073,0.0010451810659568,1.21465894346393,2.39720754961549,0.00904328007009231,0.0251559225873958,0.711632693242708,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.74_0.74"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.75,0.75,0.29868,0.34232,0.29108,0.2388,674.257596815839,0.000963595688769137,1.1046183179225,2.37304797543038,0.00833737423275615,0.0228769508048356,0.718262229707233,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.75_0.75"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.76,0.76,0.30336,0.34696,0.29588,0.24408,666.676653989916,0.000869473026622652,1.01112142993372,2.34636686555506,0.00752299132585365,0.0209406044015392,0.726837888047534,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.76_0.76"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.77,0.77,0.3036,0.34764,0.2962,0.244,665.477742398956,0.000826319458455945,0.967406926644451,2.34214729912069,0.00714961123347885,0.0200352649508163,0.729372970105439,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.77_0.77"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.78,0.78,0.30772,0.35144,0.3,0.2486,659.950301546575,0.000748669326878732,0.882777384956945,2.32269348445697,0.0064777545473941,0.0182825637413504,0.741366107691611,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.78_0.78"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.79,0.79,0.31392,0.3574,0.30592,0.25448,647.664755418804,0.000682850086124182,0.808568651008419,2.27945453467985,0.00590826295638509,0.0167456803416415,0.748494553919984,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.79_0.79"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.8,0.8,0.3188,0.36196,0.31096,0.25912,638.781444707115,0.000624716110893286,0.730633663868931,2.2481897441917,0.0054052670289574,0.0151316252079924,0.75702365906696,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.8_0.8"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.81,0.81,0.32488,0.3678,0.31708,0.26564,630.060134285161,0.000562323401882718,0.667185570792961,2.21749511333006,0.00486542301504216,0.0138175976562047,0.767076658341875,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.81_0.81"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.82,0.82,0.32832,0.37176,0.32092,0.2692,622.991283953903,0.000557825793081779,0.660721769311289,2.19261631174676,0.00482650809651043,0.013683730540198,0.769527258178705,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.82_0.82"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.83,0.83,0.33444,0.37744,0.32692,0.27628,613.253158850418,0.000498558567280315,0.594635395645882,2.1583430040815,0.00431370688018779,0.0123150634678857,0.774597032747739,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.83_0.83"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.84,0.84,0.337,0.37992,0.32964,0.27852,609.581612305885,0.000423495506955761,0.521495751453903,2.14542100492962,0.00366423445905111,0.0108003212126514,0.786073577443385,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.84_0.84"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.85,0.85,0.34144,0.38448,0.3348,0.28376,601.913174956742,0.000378970192829168,0.456623519124879,2.1184319582922,0.00327898553044847,0.00945679934314075,0.795776943580984,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.85_0.85"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.86,0.86,0.34344,0.3862,0.33636,0.28588,599.117284338166,0.000325664440496781,0.399034861419584,2.10859182804632,0.00281776511286709,0.00826412231808622,0.801963076668306,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.86_0.86"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.87,0.87,0.34668,0.38952,0.33932,0.28808,592.341820496682,0.000289436850058253,0.360870939015156,2.08474559950168,0.00250431105474149,0.00747373693229279,0.808483215867877,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.87_0.87"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.88,0.88,0.3522,0.39448,0.34464,0.29436,582.34445118093,0.000249708635709749,0.308184325346575,2.04955988246058,0.00216056834762567,0.00638258259471456,0.815956036119536,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.88_0.88"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.89,0.89,0.3574,0.39912,0.34992,0.30016,573.541199978108,0.000199269316166081,0.243474217332868,2.01857686121956,0.00172414933083004,0.00504241836460353,0.828497307096337,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.89_0.89"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.9,0.9,0.36376,0.4044,0.35668,0.30772,562.85240575794,0.00016501420788094,0.205000327249663,1.98095767590559,0.00142776189314691,0.00424561346247271,0.837395581608826,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.9_0.9"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.91,0.91,0.36724,0.408,0.36032,0.31176,553.794002213617,0.000148054505956835,0.19002589981273,1.94907664661798,0.0012810204916802,0.00393548892963899,0.844952411824204,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.91_0.91"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.92,0.92,0.37356,0.41396,0.36672,0.31884,542.073520420996,0.000118425007652181,0.158895592964517,1.90782643939688,0.00102465548447446,0.00329077166689668,0.850775031389239,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.92_0.92"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.93,0.93,0.37732,0.41748,0.37036,0.32324,533.956657478299,0.000112261651184605,0.149190786649047,1.87925915997137,0.000971327921888852,0.00308978244460403,0.854380736389331,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.93_0.93"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.94,0.94,0.3786,0.41888,0.37132,0.32388,531.195631875989,9.90392884294165e-05,0.128099619518689,1.86954173706562,0.000856923314421089,0.0026529785413651,0.861267393276779,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.94_0.94"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.95,0.95,0.37944,0.41984,0.37232,0.32552,528.785176557736,8.55565622445179e-05,0.109940194846679,1.86105814542371,0.000740265949520599,0.0022768918351017,0.867192066004801,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.95_0.95"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.96,0.96,0.38284,0.42364,0.37548,0.32832,520.014495675884,5.49640632115583e-05,0.0729657601055838,1.83018975534829,0.000475568715892644,0.00151114106772398,0.877166284650696,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.96_0.96"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.97,0.97,0.38524,0.42612,0.378,0.3306,515.43142253417,5.36100416922752e-05,0.0685803974734852,1.81405964055009,0.000463853237858606,0.00142031899500608,0.881147219693936,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.97_0.97"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.98,0.98,0.38672,0.4272,0.37924,0.33056,513.298494906969,4.80598605347117e-05,0.0629402279900041,1.80655280694322,0.000415831087168718,0.00130350952542639,0.885207991636031,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.98_0.98"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.99,0.99,0.38884,0.42896,0.38088,0.33244,509.825506346453,3.38543429901627e-05,0.0440825632677422,1.79432963213414,0.000292919873140586,0.000912962074650244,0.894298765720444,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.99_0.99"
1,2,3,1,1,1,1,2,0.75,Inf,0,1,1,0.38924,0.43,0.38136,0.33148,507.774124938437,3.37026637409291e-05,0.044352558863771,1.78710980024776,0.000291607490074801,0.000918553758101132,0.893309054589682,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_1_1"
1,2,3,1,1,1,1,2,0.76,Inf,0,0.2,0.2,0.05548,0.10264,0.04648,0.00372,880.676463988077,0.00980643111829047,10.4924915334923,3.09953867742168,0.0848487462883631,0.217302400962627,0.213567157034634,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.76_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.76,Inf,0,0.4,0.4,0.11656,0.16864,0.10732,0.05556,825.442219473709,0.0073722713543009,7.69062231613498,2.90514188791833,0.0637875261820113,0.159274914719579,0.392217400677896,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.76_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.76,Inf,0,0.6,0.6,0.23792,0.28492,0.22948,0.17536,734.313226745764,0.00297431457288628,3.29770137703174,2.58441361920128,0.0257348325331024,0.0682963073736449,0.587236188953353,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.76_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.77,Inf,0,0.2,0.2,0.05632,0.10408,0.0476,0.00372,865.012598936324,0.0113011520721488,11.8756574082549,3.04440974239149,0.0977816061082089,0.245948148691473,0.2135401562325,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.77_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.77,Inf,0,0.4,0.4,0.1232,0.176,0.11396,0.06124,806.326332077769,0.00832279236073526,8.50180061459661,2.83786356862654,0.0720117735910696,0.176074641581576,0.398843331012688,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.77_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.77,Inf,0,0.6,0.6,0.24388,0.292,0.2354,0.17772,715.856114617769,0.00329227737077384,3.62333735076695,2.51945385786604,0.0284859602819916,0.0750403184320853,0.592513976514932,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.77_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.78,Inf,0,0.2,0.2,0.05884,0.10688,0.04956,0.00556,847.60163798504,0.0129110052247291,13.3698035104086,2.98313190758346,0.111710630853005,0.276892327616998,0.214568066342384,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.78_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.78,Inf,0,0.4,0.4,0.12992,0.18448,0.12012,0.06628,783.582680939328,0.00935248445333058,9.39047527369971,2.75781734364835,0.0809210375287726,0.194479339501163,0.401931268394872,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.78_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.78,Inf,0,0.6,0.6,0.2558,0.30468,0.24688,0.18996,689.765642343012,0.00358940296663198,3.87637648867275,2.42762850402202,0.031056797112908,0.0802808289465733,0.598684269828778,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.78_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.79,Inf,0,0.2,0.2,0.05984,0.10864,0.05048,0.0056,828.635525069378,0.0146399942343036,14.9587282457196,2.91638071921147,0.1266704616048,0.30979939824268,0.214604653921647,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.79_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.79,Inf,0,0.4,0.4,0.137,0.19448,0.12716,0.07056,761.975516925338,0.0103564171532199,10.2277044410667,2.68177098234618,0.0896074219958623,0.211818587061578,0.404522209354595,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.79_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.79,Inf,0,0.6,0.6,0.26416,0.31496,0.25508,0.19604,664.288310151434,0.00392098947925425,4.16083028805358,2.33796109521253,0.0339258021100118,0.0861719457867526,0.604401719644137,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.79_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.8,Inf,0,0.2,0.2,0.06084,0.11084,0.05156,0.0056,808.326279056799,0.0165786124297225,16.5403429987338,2.84490237716495,0.143444078981901,0.342555077113692,0.215251620445363,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.8_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.8,Inf,0,0.4,0.4,0.14864,0.20716,0.13884,0.0798,735.469603688006,0.0113684927241196,11.0667462839232,2.58848348504274,0.0983642614927261,0.229195375632609,0.406320160274377,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.8_Inf_0_0.4_0.4"
