"lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","stock","fhist"
1,2,3,1,1,1,1,2,1.45,Inf,0,0.0658,0.25288,0.06476,0.008,526.92558237504,0.0277502289910118,14.9372452496424,1.62803696448851,0.359696683004969,0.587279197201593,0.292063025211013,"meg","one-way"
1,2,3,1,1,1,1,2,1.46,Inf,0,0.06924,0.2626,0.06844,0.00904,513.957703323832,0.029016226935772,15.2761040133321,1.58797023181779,0.376106466923106,0.600601914970399,0.297135407682647,"meg","one-way"
1,2,3,1,1,1,1,2,1.47,Inf,0,0.07348,0.2728,0.07244,0.01116,501.05116178025,0.0301984575825496,15.644484189057,1.5480930130615,0.391430464513557,0.615085309347945,0.300448807552824,"meg","one-way"
1,2,3,1,1,1,1,2,1.48,Inf,0,0.08072,0.2844,0.0796,0.01596,489.065735727892,0.031287795025474,15.863662774394,1.51106175608507,0.405550386371496,0.623702629442062,0.304482463736092,"meg","one-way"
1,2,3,1,1,1,1,2,1.49,Inf,0,0.08708,0.2968,0.08552,0.01936,477.035929053975,0.0323064365788852,16.0664079755775,1.47389337672397,0.418753952657444,0.631673847494492,0.30766155749527,"meg","one-way"
1,2,3,1,1,1,1,2,1.5,Inf,0,0.09212,0.3086,0.0906,0.02056,466.105543730164,0.0332746527517856,16.2169147486805,1.44012186906048,0.431303908405083,0.637591236906266,0.312665478309339,"meg","one-way"
1,2,3,1,1,1,1,2,1.51,Inf,0,0.0972,0.32016,0.0958,0.02196,454.794822995959,0.0340896500975645,16.390674865685,1.40517524269382,0.441867851572163,0.644422864848005,0.317537250693911,"meg","one-way"
1,2,3,1,1,1,1,2,1.52,Inf,0,0.10324,0.33212,0.10152,0.0236,444.865576824145,0.0349180576353914,16.5033271971782,1.37449694515443,0.452605616785891,0.648851952654796,0.321639691525903,"meg","one-way"
1,2,3,1,1,1,1,2,1.53,Inf,0,0.1114,0.34652,0.10964,0.02908,433.503867584198,0.0358500800322427,16.5867772231934,1.33939278008613,0.464686431136732,0.652132909984314,0.324948366277202,"meg","one-way"
1,2,3,1,1,1,1,2,1.54,Inf,0,0.1196,0.36,0.1178,0.03452,423.165727736342,0.0364314731669694,16.5346124448808,1.30745112764159,0.472222411547949,0.650081976989802,0.330270736252058,"meg","one-way"
1,2,3,1,1,1,1,2,1.55,Inf,0,0.12844,0.3708,0.12708,0.04148,414.141107424401,0.0367436619498851,16.4523408509619,1.27956784402478,0.47626898246895,0.646847351406456,0.334008988195487,"meg","one-way"
1,2,3,1,1,1,1,2,1.56,Inf,0,0.1358,0.38332,0.13424,0.04476,404.817910663154,0.0372901847072466,16.3676515316297,1.25076205158993,0.483352975291976,0.643517669484674,0.338457417486827,"meg","one-way"
1,2,3,1,1,1,1,2,1.57,Inf,0,0.14368,0.39596,0.14208,0.0458,395.119922882529,0.0375836247372846,16.3290957623092,1.22079827090414,0.487156526084286,0.642001794175968,0.343057745986778,"meg","one-way"
1,2,3,1,1,1,1,2,1.58,Inf,0,0.15392,0.40864,0.15248,0.05164,385.240246071363,0.0376653767853464,16.0862248441875,1.19027312734729,0.488216190872141,0.632452976075019,0.348694340673858,"meg","one-way"
1,2,3,1,1,1,1,2,1.59,Inf,0,0.16296,0.4196,0.1612,0.05468,376.690109812775,0.0380237422226818,16.0432169932064,1.1638558526011,0.492861300617178,0.63076206079744,0.354807561292928,"meg","one-way"
1,2,3,1,1,1,1,2,1.6,Inf,0,0.17232,0.42964,0.17088,0.05848,369.154182816278,0.038139876879575,15.854561394563,1.14057217057396,0.494366630568867,0.62334479565469,0.360107292830656,"meg","one-way"
1,2,3,1,1,1,1,2,1.61,Inf,0,0.18372,0.442,0.18224,0.07028,361.456840755375,0.0378469396656298,15.555394402491,1.11678976595626,0.490569597246406,0.611582616752426,0.361760286780734,"meg","one-way"
1,2,3,1,1,1,1,2,1.62,Inf,0,0.195,0.45528,0.19276,0.07684,352.555123367663,0.0379045852563227,15.2685678184353,1.0892862143365,0.491316795684618,0.600305618671116,0.365228472416188,"meg","one-way"
1,2,3,1,1,1,1,2,1.63,Inf,0,0.20404,0.46776,0.2024,0.08128,344.805792615719,0.0377375435304918,14.9436574107083,1.06534318075414,0.489151611580218,0.587531300500439,0.369731973724383,"meg","one-way"
1,2,3,1,1,1,1,2,1.64,Inf,0,0.21396,0.47944,0.21208,0.08784,337.132191845847,0.0374336269096644,14.697972281393,1.04163412937772,0.485212263892056,0.577871837654562,0.375832369663772,"meg","one-way"
1,2,3,1,1,1,1,2,1.65,Inf,0,0.2272,0.49228,0.2256,0.10224,328.489950916047,0.0365897129191198,14.4011683976578,1.01493227970416,0.474273505035735,0.566202567742129,0.37828821619069,"meg","one-way"
1,2,3,1,1,1,1,2,1.66,Inf,0,0.23604,0.50264,0.2342,0.10736,321.430427871631,0.036160767631057,14.0230462256377,0.993120538440498,0.468713543805981,0.551336152823124,0.383814720923219,"meg","one-way"
1,2,3,1,1,1,1,2,1.67,Inf,0,0.2452,0.5122,0.24328,0.11392,314.821234477431,0.0349511517792295,13.561401466474,0.972700176417626,0.453034580949369,0.53318592772988,0.389038509989737,"meg","one-way"
1,2,3,1,1,1,1,2,1.68,Inf,0,0.25448,0.52336,0.25236,0.11868,307.314887849681,0.0343131523929772,13.2783498280013,0.949507888574708,0.444764873947366,0.522057347042434,0.391728713755698,"meg","one-way"
1,2,3,1,1,1,1,2,1.69,Inf,0,0.26364,0.53248,0.26188,0.12488,301.014631000251,0.0339929543015986,12.9555359990686,0.930042044858385,0.440614486885309,0.509365458870772,0.39833449750847,"meg","one-way"
1,2,3,1,1,1,1,2,1.7,Inf,0,0.27188,0.54136,0.26992,0.12828,295.965577769108,0.0337600120329309,12.5925024825773,0.914442033071292,0.43759510418405,0.495092276061018,0.402180203003928,"meg","one-way"
1,2,3,1,1,1,1,2,1.71,Inf,0,0.28212,0.55032,0.2802,0.13508,289.456307416593,0.0331149093384264,12.2384547340734,0.894330402320746,0.429233324557439,0.481172381593369,0.408446945617991,"meg","one-way"
1,2,3,1,1,1,1,2,1.72,Inf,0,0.29552,0.56172,0.2936,0.14736,281.749299699691,0.0321568730907829,11.7472374523499,0.870518133817556,0.416815320346104,0.461859470407884,0.414436209743032,"meg","one-way"
1,2,3,1,1,1,1,2,1.73,Inf,0,0.30656,0.57324,0.3042,0.15764,274.303807551123,0.0314913193412715,11.3382960562697,0.847513867480663,0.408188455460113,0.44578135354104,0.415638654159195,"meg","one-way"
1,2,3,1,1,1,1,2,1.74,Inf,0,0.31644,0.581,0.31432,0.16752,268.971993863047,0.0304899388653546,11.0019544118076,0.831040213396858,0.395208626150239,0.432557599920882,0.421540649382528,"meg","one-way"
1,2,3,1,1,1,1,2,1.75,Inf,0,0.32196,0.58616,0.32016,0.17312,265.347149815954,0.0298237976282552,10.7934422373234,0.819840567191461,0.386574146287926,0.424359645050937,0.428327162714533,"meg","one-way"
1,2,3,1,1,1,1,2,1.76,Inf,0,0.3314,0.59312,0.32936,0.18036,258.713978847923,0.029080298594569,10.3953867552225,0.799346121886581,0.376936959642693,0.408709523488162,0.433529577515429,"meg","one-way"
1,2,3,1,1,1,1,2,1.77,Inf,0,0.3404,0.60172,0.33836,0.18944,252.466621653555,0.0275597994383797,9.74206785013367,0.780043721731802,0.357228347394113,0.383023354741191,0.438955030872094,"meg","one-way"
1,2,3,1,1,1,1,2,1.78,Inf,0,0.34728,0.60708,0.34532,0.19536,247.705685894391,0.0263317097583679,9.31503186226627,0.765333903759902,0.341309927964999,0.36623382307457,0.443778083241241,"meg","one-way"
1,2,3,1,1,1,1,2,1.79,Inf,0,0.35556,0.613,0.3536,0.1978,242.303506026694,0.0247291152184858,8.61002434435121,0.74864283995961,0.320537200634203,0.338515442461374,0.453394419454693,"meg","one-way"
1,2,3,1,1,1,1,2,1.8,Inf,0,0.36424,0.61912,0.3624,0.20432,238.141579371856,0.0239893061455948,8.34462025884574,0.735783774724963,0.310947843023422,0.328080700602034,0.457435842435932,"meg","one-way"
1,2,3,1,1,1,1,2,1.81,Inf,0,0.37788,0.62832,0.37588,0.21852,230.404559530597,0.0227363756042355,7.89797503860143,0.711878778046352,0.294707437947539,0.310520203870865,0.464017731873662,"meg","one-way"
1,2,3,1,1,1,1,2,1.82,Inf,0,0.38884,0.63892,0.38696,0.23096,224.044391030212,0.021301773519439,7.4119650450706,0.692227825871414,0.27611221801258,0.291412024681026,0.467314685554057,"meg","one-way"
1,2,3,1,1,1,1,2,1.83,Inf,0,0.40212,0.649,0.40044,0.24048,215.820556888482,0.019972816201844,6.9086759317807,0.666818723674836,0.258886358753944,0.271624492142503,0.475395042292564,"meg","one-way"
1,2,3,1,1,1,1,2,1.84,Inf,0,0.41268,0.65668,0.4108,0.25164,209.947628592732,0.018761103696091,6.45775859587408,0.648673192929916,0.243180219204026,0.253896031063519,0.475885950582037,"meg","one-way"
1,2,3,1,1,1,1,2,1.85,Inf,0,0.4224,0.66108,0.4208,0.25796,204.770970435245,0.0171867364686277,5.84543022571653,0.632678921414529,0.222773372480935,0.229821463923471,0.485501717244538,"meg","one-way"
1,2,3,1,1,1,1,2,1.86,Inf,0,0.43072,0.66792,0.42892,0.26816,199.742227638733,0.0160592169706666,5.49072785973095,0.617141662584305,0.208158537281867,0.215875832231677,0.490959872162883,"meg","one-way"
1,2,3,1,1,1,1,2,1.87,Inf,0,0.43756,0.67392,0.4356,0.27688,195.121037193738,0.0152132893791745,5.26966042156342,0.602863614381593,0.197193678259599,0.207184249182416,0.491157797608637,"meg","one-way"
1,2,3,1,1,1,1,2,1.88,Inf,0,0.44388,0.67772,0.4424,0.28404,191.78579923169,0.014258393788337,4.7919381114523,0.592558761345032,0.184816383039744,0.188401912139777,0.494670647518617,"meg","one-way"
1,2,3,1,1,1,1,2,1.89,Inf,0,0.45088,0.68052,0.44896,0.28776,188.095545079438,0.012673401758449,4.20702572705238,0.581157018159317,0.164271818311119,0.165405243757976,0.497639961859929,"meg","one-way"
1,2,3,1,1,1,1,2,1.9,Inf,0,0.45756,0.68396,0.45544,0.29436,185.132325075172,0.0117707924826551,3.85629327425283,0.572001585471626,0.152572254943273,0.151615694890684,0.502040164056201,"meg","one-way"
1,2,3,1,1,1,1,2,1.91,Inf,0,0.46768,0.6926,0.46588,0.30492,179.825754568042,0.0110526737206965,3.71220349090789,0.555605925004104,0.143264045747456,0.145950598624705,0.505001444923776,"meg","one-way"
